contig	orf	taxonomy	erfc	orf_taxonomy	refseq_product	refseq_evalue	refseq_bitscore	uniprot_ac	eggnog_ssid_b	eggnog_species_id	uniprot_id	cog_func_id	cog_id	cog_product	cog_level1_code	cog_level1_name	cog_level2_name	cazy_id1	cazy_id2	cazy_class	cazy_clan	cazy_product	cazy_gene_id	cazy_taxa	cazy_ec	ko_id	ko_level1_name	ko_level2_name	ko_level3_id	ko_level3_name	ko_gene_symbol	ko_product	ko_ec	eggnog_evalue	eggnog_bitscore
k81_7244	k81_7244_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	glycerate dehydrogenase	1.1999999999999996e-100	373.6	D1PFP9	PREVCOP_06057	537011.0	D1PFP9_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3e-101	373.6
k81_7248	k81_7248_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1.0	Bacteroidales	MULTISPECIES: lincosamide nucleotidyltransferase Lnu(AN2)	9.999999999999999e-90	337.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8999999999999994e-90	337.0
k81_7249	k81_7249_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella pleuritidis	1.0	Prevotella pleuritidis	thiol:disulfide interchange protein	4.9999999999999985e-211	741.5	F9D2B9	HMPREF9136_1078	908937.0	F9D2B9_PREDD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.7999999999999984e-206	723.4
k81_7254	k81_7254_2	NA	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7257	k81_7257_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella bryantii	1.0	Prevotella bryantii	beta-galactosidase	5.899999999999999e-65	255.0	D8DV23	PBR_1223	752555.0	D8DV23_PREBR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5999999999999998e-65	255.0
k81_7258	k81_7258_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7258	k81_7258_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	1.0	Bacteroides fragilis	conjugative transposon protein TraK	2.3e-50	205.7	B0NNW5	BACSTE_01082	449673.0	B0NNW5_BACSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.4e-51	205.7
k81_7259	k81_7259_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	membrane protein	5.9e-76	291.2	D1PD22	PREVCOP_05108	537011.0	D1PD22_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6e-76	291.2
k81_726	k81_726_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	1.0	Bacteroides sp. 1_1_30	type IV secretion protein Rhs	1.5999999999999997e-72	279.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.399999999999999e-73	279.6
k81_7261	k81_7261_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	1.0	Bacteroides	MULTISPECIES: lipoprotein	2.9999999999999994e-69	268.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.099999999999998e-70	268.9
k81_7263	k81_7263_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	oxidoreductase	1.3e-58	233.4	D1P9V9	PREVCOP_03846	537011.0	D1P9V9_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5999999999999996e-59	233.4
k81_7263	k81_7263_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	hypothetical protein	4.299999999999999e-76	292.0	D1P9W1	PREVCOP_03847	537011.0	D1P9W1_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1999999999999998e-76	292.0
k81_7265	k81_7265_1	NA	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7266	k81_7266_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	hypothetical protein	7.499999999999995e-269	933.7	D1PGX7	PREVCOP_06493	537011.0	D1PGX7_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.999999999999999e-269	933.7
k81_727	k81_727_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella oris	histidine--tRNA ligase	9.999999999999999e-98	364.0	D1PFI4	PREVCOP_05992	537011.0	D1PFI4_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4999999999999995e-107	394.8
k81_727	k81_727_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella copri	adenylosuccinate synthase	1.1999999999999999e-46	193.4	D1PFI5	PREVCOP_05993	537011.0	D1PFI5_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3e-47	193.4
k81_7272	k81_7272_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	rRNA (cytidine-2'-O-)-methyltransferase	2.2999999999999996e-41	175.6	D1PD67	PREVCOP_05153	537011.0	D1PD67_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.2e-42	175.6
k81_7274	k81_7274_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	bifunctional imidazole glycerol-phosphate dehydratase/histidinol phosphatase	1.7999999999999998e-84	319.7	D1PHA5	PREVCOP_06625	537011.0	D1PHA5_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.799999999999999e-85	319.7
k81_7278	k81_7278_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides distasonis	1.0	Parabacteroides distasonis	chromosome partitioning protein ParA, partial	7.899999999999999e-67	260.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1999999999999998e-67	260.8
k81_7280	k81_7280_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	hypothetical protein	1.6999999999999996e-96	359.8	D1PBF5	PREVCOP_04535	537011.0	D1PBF5_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.599999999999999e-97	359.8
k81_7280	k81_7280_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	dihydroorotase	1.1999999999999996e-100	373.6	D1PBF6	PREVCOP_04536	537011.0	D1PBF6_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.199999999999999e-101	373.6
k81_7283	k81_7283_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1.0	Bacteroidales	MULTISPECIES: serine/threonine protein phosphatase	3.999999999999999e-130	471.9	S0F9U9	BACCOPRO_02052	547042.0	S0F9U9_9BACE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0999999999999997e-130	471.9
k81_7284	k81_7284_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	hypothetical protein	1.2999999999999998e-78	300.1	D1P9X9	PREVCOP_03940	537011.0	D1P9X9_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5999999999999996e-79	300.1
k81_7284	k81_7284_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	serine protease	1.1999999999999996e-132	480.3	D1P9P7	PREVCOP_03938	537011.0	D1P9P7_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2999999999999993e-133	480.3
k81_7286	k81_7286_1	NA	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7286	k81_7286_2	NA	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7289	k81_7289_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	orotidine 5'-phosphate decarboxylase	2.8e-85	322.4	D1PBD9	PREVCOP_04518	537011.0	D1PBD9_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.499999999999999e-86	322.4
k81_7290	k81_7290_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	diphosphate--fructose-6-phosphate 1-phosphotransferase	2.0999999999999997e-68	266.2	D1P9L6	PREVCOP_03899	537011.0	D1P9L6_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.799999999999999e-69	266.2
k81_7293	k81_7293_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	phosphoribosylformylglycinamidine synthase	1.5999999999999997e-119	436.4	D1PF34	PREVCOP_05841	537011.0	D1PF34_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.4999999999999986e-120	436.4
k81_7293	k81_7293_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	chromate transporter	1.4999999999999998e-43	183.0	D1PF35	PREVCOP_05842	537011.0	D1PF35_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4e-44	183.0
k81_7299	k81_7299_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella albensis	1.0	Prevotella albensis	SusC/RagA family TonB-linked outer membrane protein	2.5999999999999986e-203	715.7	D8DV04	PBR_0283	752555.0	D8DV04_PREBR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7999999999999997e-167	594.7
k81_7306	k81_7306_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	preprotein translocase subunit SecA	1.2999999999999998e-64	253.4	D1P928	PREVCOP_03686	537011.0	D1P928_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4e-65	253.4
k81_7308	k81_7308_1	NA	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7309	k81_7309_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	1.0	Bacteroides	MULTISPECIES: oxidoreductase	3.1999999999999995e-71	275.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.799999999999999e-72	275.4
k81_731	k81_731_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1e-46	191.8
k81_7310	k81_7310_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	carbon starvation protein A	9.199999999999996e-141	507.3	D1PA21	PREVCOP_04040	537011.0	D1PA21_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4999999999999994e-141	507.3
k81_7311	k81_7311_1	NA	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7314	k81_7314_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	ATPase AAA	1.5999999999999998e-124	453.4	D1PBP5	PREVCOP_04625	537011.0	D1PBP5_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.199999999999999e-125	453.4
k81_7316	k81_7316_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella dentalis	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7316	k81_7316_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella dentalis	1.0	Prevotella dentalis	hypothetical protein	8.799999999999999e-102	377.9	F9D478	HMPREF9136_1656	908937.0	F9D478_PREDD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3999999999999992e-102	377.9
k81_7319	k81_7319_1	NA	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7320	k81_7320_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella buccae	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7320	k81_7320_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella buccae	1.0	Prevotella buccae	membrane protein	5.499999999999999e-81	308.5	D1PGW1	PREVCOP_06476	537011.0	D1PGW1_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5999999999999998e-115	421.4
k81_7323	k81_7323_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides distasonis	1.0	Parabacteroides distasonis	hypothetical protein	4.2e-62	245.0	A6LEU1	BDI_2485	435591.0	A6LEU1_PARD8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	K03589	Cellular Processes	Cell growth and death	ko04112	Cell cycle - Caulobacter	ftsQ	cell division protein FtsQ	NA	1.2e-62	245.0
k81_7323	k81_7323_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides distasonis	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7329	k81_7329_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella fusca	1.0	Prevotella fusca	hypothetical protein	5.799999999999998e-109	401.7	F0FA50	HMPREF9141_2467	888743.0	F0FA50_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.099999999999999e-109	399.8
k81_733	k81_733_1	NA	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7330	k81_7330_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella bryantii	esterase	4.4999999999999987e-131	475.3	D8DW03	PBR_1725	752555.0	D8DW03_PREBR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1999999999999995e-131	475.3
k81_7330	k81_7330_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella copri	uracil permease	4.299999999999999e-68	265.0	D1PCQ0	PREVCOP_04984	537011.0	D1PCQ0_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1999999999999998e-68	265.0
k81_7332	k81_7332_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella buccae	1.0	Prevotella buccae	hypothetical protein	8.7e-56	224.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3999999999999996e-56	224.2
k81_7334	k81_7334_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	putative integral membrane protein	2.5999999999999988e-224	785.4	D1PAQ2	PREVCOP_04277	537011.0	D1PAQ2_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.199999999999995e-225	785.4
k81_7338	k81_7338_1	NA	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7343	k81_7343_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	translation initiation factor IF-2	9.599999999999999e-66	257.3	D1PH01	PREVCOP_06518	537011.0	D1PH01_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6e-66	257.3
k81_7346	k81_7346_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	UDP-N-acetylenolpyruvoylglucosamine reductase	2.799999999999999e-108	399.1	D1PAD7	PREVCOP_04162	537011.0	D1PAD7_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.799999999999999e-109	399.1
k81_735	k81_735_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	phenylalanine--tRNA ligase subunit beta	5.799999999999999e-61	241.1	D1PAM9	PREVCOP_04254	537011.0	D1PAM9_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6e-61	241.1
k81_7350	k81_7350_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	O-acetylhomoserine aminocarboxypropyltransferase	1.6999999999999998e-93	349.7	D1PHM1	PREVCOP_06741	537011.0	D1PHM1_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.6999999999999995e-94	349.7
k81_7350	k81_7350_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	cysteine synthase A	7.299999999999999e-65	254.2	D1PHM2	PREVCOP_06742	537011.0	D1PHM2_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2e-65	254.2
k81_7353	k81_7353_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	RNA polymerase sigma factor RpoD	5.6999999999999996e-86	324.7	D1PC27	PREVCOP_04757	537011.0	D1PC27_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4999999999999997e-86	324.7
k81_7355	k81_7355_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1.0	Prevotella copri	DNA-binding protein	4.7e-88	331.6	D1PBP6	PREVCOP_04626	537011.0	D1PBP6_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2999999999999998e-88	331.6
k81_7356	k81_7356_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1.0	Bacteroidales	MULTISPECIES: conjugal transfer protein TraG	9.599999999999997e-141	507.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3e-108	398.7
k81_7360	k81_7360_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
k81_7360	k81_7360_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	1.0	Bacteroides ovatus	transferase	9.899999999999998e-68	264.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5999999999999996e-63	247.7
k81_7363	k81_7363_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides pyogenes	1.0	Bacteroides pyogenes	SusC/RagA family TonB-linked outer membrane protein	3.4999999999999984e-181	642.5	F8NCT1	Premu_2769	688246.0	F8NCT1_9BACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.4999999999999985e-163	580.5
k81_7369	k81_7369_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	1.0	Bacteroides	MULTISPECIES: hypothetical protein	8e-52	210.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2e-52	210.7
k81_7369	k81_7369_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	1.0	root	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
