contig	orf	taxonomy	erfc	orf_taxonomy	refseq_product	refseq_evalue	refseq_bitscore
k81_7330	k81_7330_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella bryantii	esterase	4.5e-131	475.3
k81_7330	k81_7330_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella copri	uracil permease	4.3e-68	265.0
k81_3827	k81_3827_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	1	Bacteroides ovatus	hypothetical protein	1.4e-33	149.4
k81_5198	k81_5198_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	root	hypothetical protein	NA	NA
k81_5198	k81_5198_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	histidine--tRNA ligase	2.3e-93	349.4
k81_9152	k81_9152_1		1.0	root	hypothetical protein	NA	NA
k81_2257	k81_2257_1		1.0	root	hypothetical protein	NA	NA
k81_2257	k81_2257_2		1.0	root	hypothetical protein	NA	NA
k81_3318	k81_3318_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	alpha-N-arabinofuranosidase	1.8e-112	412.9
k81_7263	k81_7263_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	oxidoreductase	1.3e-58	233.4
k81_7263	k81_7263_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	hypothetical protein	4.3e-76	292.0
k81_6112	k81_6112_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. FD3004	1	Prevotella sp. FD3004	rhamnulose-1-phosphate aldolase	2.0e-133	483.0
k81_6112	k81_6112_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. FD3004	1	root	hypothetical protein	NA	NA
k81_2579	k81_2579_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.04141670648736806	Prevotella copri	guanylate kinase	9.2e-101	374.0
k81_2579	k81_2579_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.04141670648736806	Prevotella copri	nicotinate-nicotinamide nucleotide adenylyltransferase	5.9e-108	397.9
k81_2579	k81_2579_3	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.04141670648736806	Prevotella copri	membrane protein	3.0e-53	215.3
k81_5617	k81_5617_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides distasonis	1	Parabacteroides distasonis	collagen-binding protein	1.4e-68	266.5
k81_1799	k81_1799_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1	Bacteroidales	MULTISPECIES: DNA-binding protein	2.2e-42	179.1
k81_8353	k81_8353_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1	root	hypothetical protein	NA	NA
k81_8353	k81_8353_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1	Bacteroidales	MULTISPECIES: translation initiation factor IF-1	3.5e-32	144.8
k81_8197	k81_8197_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	acetylornithine aminotransferase	2.0e-219	769.2
k81_8197	k81_8197_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	root	hypothetical protein	NA	NA
k81_5636	k81_5636_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	DEAD/DEAH box helicase	1.5e-68	266.5
k81_697	k81_697_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	DNA-binding protein	6.0e-67	261.2
k81_8065	k81_8065_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	transporter	4.7e-163	581.6
k81_4501	k81_4501_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella buccae	1	Prevotella buccae	serine hydroxymethyltransferase	2.3e-137	496.1
k81_5233	k81_5233_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	translation initiation inhibitor	2.4e-26	125.2
k81_5233	k81_5233_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	hypothetical protein	3.7e-34	151.4
k81_4099	k81_4099_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	glycan metabolism protein RagB	6.4e-219	767.7
k81_9302	k81_9302_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	YihA family ribosome biogenesis GTP-binding protein	6.2e-111	407.9
k81_9302	k81_9302_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	root	hypothetical protein	NA	NA
k81_8658	k81_8658_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. S7-1-8	1	Prevotella sp. S7-1-8	hypothetical protein	1.5e-40	173.3
k81_1357	k81_1357_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	1	Parabacteroides	MULTISPECIES: sulfatase	2.9e-37	161.8
k81_1357	k81_1357_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	1	root	hypothetical protein	NA	NA
k81_4998	k81_4998_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	phage tail protein	1.1e-33	149.8
k81_4998	k81_4998_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	root	hypothetical protein	NA	NA
k81_9577	k81_9577_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	1	Bacteroides ovatus	hybrid sensor histidine kinase/response regulator	1.3e-75	290.0
k81_5269	k81_5269_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	1	Bacteroides vulgatus	glycoside hydrolase	3.7e-60	238.4
k81_5941	k81_5941_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	glycosyl transferase	1.2e-95	357.1
k81_7816	k81_7816_1		1.0	root	hypothetical protein	NA	NA
k81_8438	k81_8438_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	1	Bacteroides massiliensis	hypothetical protein	4.9e-75	288.5
k81_8904	k81_8904_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	3'-5' exonuclease	9.1e-95	354.0
k81_8531	k81_8531_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella oryzae	starch-binding protein	2.1e-90	339.7
k81_8531	k81_8531_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella copri	hypothetical protein	5.1e-39	167.9
k81_4071	k81_4071_1	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	1	root	hypothetical protein	NA	NA
k81_4071	k81_4071_2	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	1	root	hypothetical protein	NA	NA
k81_4071	k81_4071_3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	1	root	hypothetical protein	NA	NA
k81_4071	k81_4071_4	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	1	Anaerotruncus colihominis	DNA N-6-adenine-methyltransferase	8.4e-21	107.1
k81_4632	k81_4632_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella pleuritidis	pyridoxal biosynthesis lyase PdxS	2.6e-147	529.3
k81_4632	k81_4632_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella copri	glutamine amidotransferase subunit PdxT	1.7e-99	369.8
k81_2197	k81_2197_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	hypothetical protein	5.1e-63	248.1
k81_2197	k81_2197_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	iron ABC transporter	2.8e-132	479.2
k81_2230	k81_2230_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella baroniae	1	Prevotella baroniae	ABC transporter ATP-binding protein	5.1e-210	738.0
k81_525	k81_525_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	16S rRNA (cytosine(1402)-N(4))-methyltransferase	2.2e-81	309.3
k81_525	k81_525_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	hypothetical protein	1.0e-30	139.8
k81_2516	k81_2516_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	hypothetical protein	5.8e-109	401.4
k81_1015	k81_1015_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	1	Bacteroides fragilis	hypothetical protein	2.4e-74	285.8
k81_8325	k81_8325_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_30	1	Bacteroides sp. 1_1_30	hypothetical protein	3.7e-63	248.4
k81_4292	k81_4292_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1	Bacteroidales	MULTISPECIES: single-stranded DNA-binding protein	1.1e-56	226.9
k81_2577	k81_2577_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	1	root	hypothetical protein	NA	NA
k81_2577	k81_2577_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei	1	Bacteroides dorei	hypothetical protein	1.3e-44	186.4
k81_163	k81_163_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	4-alpha-glucanotransferase	4.1e-66	258.5
k81_1445	k81_1445_1		1.0	root	hypothetical protein	NA	NA
k81_8743	k81_8743_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	hypothetical protein	3.2e-302	1044.6
k81_8743	k81_8743_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	hypothetical protein	8.5e-47	193.7
k81_556	k81_556_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hallella;s__Hallella seregens	1	Hallella seregens	peptidase S9	1.8e-69	270.0
k81_8427	k81_8427_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.5599458008536309	Prevotella copri	ATP-dependent Clp protease ATP-binding subunit ClpX	1.5e-32	146.0
k81_8427	k81_8427_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.5599458008536309	Prevotella sp. 109	Clp protease	2.3e-111	409.5
k81_8427	k81_8427_3	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.5599458008536309	Prevotella copri	trigger factor	2.8e-64	252.3
k81_1748	k81_1748_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	hypothetical protein	1.5e-80	306.6
k81_292	k81_292_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas asaccharolytica	1	Porphyromonas asaccharolytica	conjugal transfer protein TraG	3.0e-62	245.7
k81_1801	k81_1801_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides distasonis	1	Parabacteroides distasonis	membrane protein	2.7e-70	272.3
k81_1496	k81_1496_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	transketolase	2.3e-44	185.7
k81_2697	k81_2697_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__Parabacteroides distasonis	1	Parabacteroides distasonis	energy transducer TonB	9.8e-67	260.4
k81_2302	k81_2302_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella stercorea	hemolysin	1.8e-166	593.2
k81_2302	k81_2302_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella copri	Zn-dependent alcohol dehydrogenase	7.8e-35	153.7
k81_2108	k81_2108_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	1	Bacteroides	MULTISPECIES: hypothetical protein	6.6e-80	304.3
k81_8112	k81_8112_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 9_1_42FAA	1	Bacteroides sp. 9_1_42FAA	SusC/RagA family TonB-linked outer membrane protein	2.7e-269	935.6
k81_5110	k81_5110_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	serine/threonine phosphatase	1.0e-150	540.4
k81_5110	k81_5110_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	1-acyl-sn-glycerol-3-phosphate acyltransferase	1.4e-92	346.7
k81_3858	k81_3858_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella albensis	1	root	hypothetical protein	NA	NA
k81_3858	k81_3858_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella albensis	1	Prevotella albensis	oxidoreductase	5.8e-62	245.0
k81_3858	k81_3858_3	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella albensis	1	root	hypothetical protein	NA	NA
k81_4199	k81_4199_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	aminotransferase	1.3e-63	250.0
k81_4710	k81_4710_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	endonuclease	1.0e-184	653.7
k81_1932	k81_1932_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1	Bacteroidales	MULTISPECIES: threonine--tRNA ligase	9.0e-86	323.9
k81_2071	k81_2071_1		1.0	root	hypothetical protein	NA	NA
k81_2071	k81_2071_2		1.0	root	hypothetical protein	NA	NA
k81_8932	k81_8932_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1	Bacteroidales	MULTISPECIES: phosphatidylinositol kinase	2.6e-65	255.8
k81_9168	k81_9168_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.09589096714246548	Bacteroidales	MULTISPECIES: hypothetical protein	1.2e-45	189.9
k81_9168	k81_9168_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.09589096714246548	Bacteroidales	MULTISPECIES: hypothetical protein	9.4e-36	156.8
k81_7906	k81_7906_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	1	Parabacteroides	MULTISPECIES: acetyl-CoA synthetase	2.9e-107	395.6
k81_7498	k81_7498_1		1.0	root	hypothetical protein	NA	NA
k81_5431	k81_5431_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	membrane protein	1.9e-24	119.0
k81_5431	k81_5431_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.09589096714246548	Prevotella copri	SusC/RagA family TonB-linked outer membrane protein	7.2e-49	200.7
k81_469	k81_469_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	1	Bacteroides	MULTISPECIES: glycine C-acetyltransferase	7.5e-58	230.7
k81_7329	k81_7329_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella fusca	1	Prevotella fusca	hypothetical protein	5.8e-109	401.7
k81_8232	k81_8232_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	root	hypothetical protein	NA	NA
k81_8232	k81_8232_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	root	hypothetical protein	NA	NA
k81_8232	k81_8232_4	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	root	hypothetical protein	NA	NA
k81_8232	k81_8232_5	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	root	hypothetical protein	NA	NA
k81_8232	k81_8232_6	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella bryantii	membrane protein	8.3e-208	730.7
k81_8232	k81_8232_7	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.09589096714246548	Prevotella copri	polysaccharide biosynthesis protein	7.1e-158	564.3
k81_1567	k81_1567_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella multisaccharivorax	0.09589096714246548	Prevotella multisaccharivorax	hypothetical protein	8.9e-118	431.4
k81_1567	k81_1567_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella multisaccharivorax	0.09589096714246548	Prevotella multisaccharivorax	hypothetical protein	1.1e-144	520.8
k81_7787	k81_7787_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	1	Prevotella copri	ATP-dependent chaperone ClpB	4.7e-77	295.0
k81_8970	k81_8970_1		1.0	root	hypothetical protein	NA	NA
k81_3576	k81_3576_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella stercorea	1	Prevotella stercorea	SusC/RagA family TonB-linked outer membrane protein	0.0e+00	1461.0
k81_4494	k81_4494_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus	1	Bacteroides vulgatus	tetratricopeptide repeat	2.4e-74	285.8
k81_2562	k81_2562_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella buccae	1	Prevotella buccae	phosphoribosylaminoimidazolesuccinocarboxamide synthase	3.1e-150	538.9
k81_1372	k81_1372_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella albensis	1	Prevotella albensis	glycosyl hydrolase family 43	2.3e-203	717.2
k81_7406	k81_7406_1		1.0	root	hypothetical protein	NA	NA
k81_5481	k81_5481_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.3063154055027367	Prevotella copri	transcriptional regulator	1.2e-26	126.3
k81_5481	k81_5481_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.3063154055027367	Prevotella intermedia	metal-dependent hydrolase	3.5e-108	399.1
k81_5481	k81_5481_3	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.3063154055027367	Butyricimonas virosa	peptide-methionine (S)-S-oxide reductase	6.8e-77	295.4
k81_5481	k81_5481_4	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.3063154055027367	Prevotella copri	VOC family protein	3.2e-65	255.4
k81_5481	k81_5481_5	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.3063154055027367	Prevotella copri	methylated-DNA--protein-cysteine methyltransferase	9.2e-81	307.4
k81_5796	k81_5796_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.09589096714246548	Bacteroides eggerthii	integrase	1.7e-34	152.5
k81_5796	k81_5796_2	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.09589096714246548	Bacteroides sp. D22	IS91 family transposase	4.5e-54	218.0
k81_7054	k81_7054_1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum	1	Bacteroides gallinarum	membrane protein	6.0e-70	271.2
